value,id
PN1-Morang-Sunbarshi_MCP-Ward_7,5000
PN1-Morang-Sunbarshi_MCP-Ward_8,1000
PN1-Morang-Sunbarshi_MCP-Ward_9,250
PN1-Morang-Urlabari_MCP-Ward_1,1000
PN1-Morang-Urlabari_MCP-Ward_2,500
PN1-Morang-Urlabari_MCP-Ward_3,250
PN1-Morang-Urlabari_MCP-Ward_4,5000
PN1-Morang-Urlabari_MCP-Ward_5,500
PN1-Morang-Urlabari_MCP-Ward_6,250
PN1-Morang-Urlabari_MCP-Ward_7,250
PN1-Morang-Urlabari_MCP-Ward_8,500
PN1-Morang-Urlabari_MCP-Ward_9,500
PN1-Morang-SundarHaraincha_MCP-Ward_1,2000
PN1-Morang-SundarHaraincha_MCP-Ward_2,1000
PN1-Morang-SundarHaraincha_MCP-Ward_3,5000
PN1-Morang-SundarHaraincha_MCP-Ward_4,250
PN1-Morang-SundarHaraincha_MCP-Ward_5,1000
PN1-Morang-SundarHaraincha_MCP-Ward_6,5000
PN1-Morang-SundarHaraincha_MCP-Ward_7,500
PN1-Morang-SundarHaraincha_MCP-Ward_8,1000
PN1-Morang-SundarHaraincha_MCP-Ward_9,2000
PN1-Morang-SundarHaraincha_MCP-Ward_10,250
PN1-Morang-SundarHaraincha_MCP-Ward_11,500
PN1-Morang-SundarHaraincha_MCP-Ward_12,2000
PN1-Morang-BudhiGanga_RM-Ward_1,5000
PN1-Morang-BudhiGanga_RM-Ward_2,2000
PN1-Morang-BudhiGanga_RM-Ward_3,5000
PN1-Morang-BudhiGanga_RM-Ward_4,2000
PN1-Morang-BudhiGanga_RM-Ward_5,500
PN1-Morang-BudhiGanga_RM-Ward_6,500
PN1-Morang-BudhiGanga_RM-Ward_7,500
PN1-Morang-Dhanpalthan_RM-Ward_1,1000
PN1-Morang-Dhanpalthan_RM-Ward_2,250
PN1-Morang-Dhanpalthan_RM-Ward_3,250
PN1-Morang-Dhanpalthan_RM-Ward_4,250
PN1-Morang-Dhanpalthan_RM-Ward_5,1000
PN1-Morang-Dhanpalthan_RM-Ward_6,500
PN1-Morang-Dhanpalthan_RM-Ward_7,250
PN1-Morang-Gramthan_RM-Ward_1,500
PN1-Morang-Gramthan_RM-Ward_2,2000
PN1-Morang-Gramthan_RM-Ward_3,5000
PN1-Morang-Gramthan_RM-Ward_4,2000
PN1-Morang-Gramthan_RM-Ward_5,5000
PN1-Morang-Gramthan_RM-Ward_6,2000
PN1-Morang-Gramthan_RM-Ward_7,5000
PN1-Morang-Jahada_RM-Ward_1,2000
PN1-Morang-Jahada_RM-Ward_2,250
PN1-Morang-Jahada_RM-Ward_3,5000
PN1-Morang-Jahada_RM-Ward_4,250
PN1-Morang-Jahada_RM-Ward_5,250
PN1-Morang-Jahada_RM-Ward_6,500
PN1-Morang-Jahada_RM-Ward_7,2000
PN1-Morang-Kanepokhari_RM-Ward_1,1000
PN1-Morang-Kanepokhari_RM-Ward_2,1000
PN1-Morang-Kanepokhari_RM-Ward_3,250
PN1-Morang-Kanepokhari_RM-Ward_4,5000
PN1-Morang-Kanepokhari_RM-Ward_5,5000
PN1-Morang-Kanepokhari_RM-Ward_6,2000
PN1-Morang-Kanepokhari_RM-Ward_7,500
PN1-Morang-Katahari_RM-Ward_1,500
PN1-Morang-Katahari_RM-Ward_2,250
PN1-Morang-Katahari_RM-Ward_3,2000
PN1-Morang-Katahari_RM-Ward_4,250
PN1-Morang-Katahari_RM-Ward_5,5000
PN1-Morang-Katahari_RM-Ward_6,1000
PN1-Morang-Katahari_RM-Ward_7,500
PN1-Morang-Kerabari_RM-Ward_1,500
PN1-Morang-Kerabari_RM-Ward_2,1000
PN1-Morang-Kerabari_RM-Ward_3,1000
PN1-Morang-Kerabari_RM-Ward_4,1000
PN1-Morang-Kerabari_RM-Ward_5,500
PN1-Morang-Kerabari_RM-Ward_6,250
PN1-Morang-Kerabari_RM-Ward_7,250
PN1-Morang-Kerabari_RM-Ward_8,250
PN1-Morang-Kerabari_RM-Ward_9,2000
PN1-Morang-Kerabari_RM-Ward_10,1000
PN1-Morang-Miklajung_RM-Ward_1,2000
PN1-Morang-Miklajung_RM-Ward_2,5000
PN1-Morang-Miklajung_RM-Ward_3,2000
PN1-Morang-Miklajung_RM-Ward_4,500
PN1-Morang-Miklajung_RM-Ward_5,5000
PN1-Morang-Miklajung_RM-Ward_6,2000
PN1-Morang-Miklajung_RM-Ward_7,250
PN1-Morang-Miklajung_RM-Ward_8,2000
PN1-Morang-Miklajung_RM-Ward_9,500
PN1-Okhaldhunga-SiddiCharan_MCP-Ward_1,5000
PN1-Okhaldhunga-SiddiCharan_MCP-Ward_2,250
PN1-Okhaldhunga-SiddiCharan_MCP-Ward_3,250
PN1-Okhaldhunga-SiddiCharan_MCP-Ward_4,2000
PN1-Okhaldhunga-SiddiCharan_MCP-Ward_5,500
PN1-Okhaldhunga-SiddiCharan_MCP-Ward_6,2000
PN1-Okhaldhunga-SiddiCharan_MCP-Ward_7,500
PN1-Okhaldhunga-SiddiCharan_MCP-Ward_8,2000
PN1-Okhaldhunga-SiddiCharan_MCP-Ward_9,2000
PN1-Okhaldhunga-SiddiCharan_MCP-Ward_10,5000
PN1-Okhaldhunga-SiddiCharan_MCP-Ward_11,1000
PN1-Okhaldhunga-SiddiCharan_MCP-Ward_12,2000
PN1-Okhaldhunga-Khiji_Demba_RM-Ward_1,1000
PN1-Okhaldhunga-Khiji_Demba_RM-Ward_2,2000
PN1-Okhaldhunga-Khiji_Demba_RM-Ward_3,250
PN1-Okhaldhunga-Khiji_Demba_RM-Ward_4,250
PN1-Okhaldhunga-Khiji_Demba_RM-Ward_5,5000
PN1-Okhaldhunga-Khiji_Demba_RM-Ward_6,2000
PN1-Okhaldhunga-Khiji_Demba_RM-Ward_7,5000
PN1-Okhaldhunga-Khiji_Demba_RM-Ward_8,500
PN1-Okhaldhunga-Khiji_Demba_RM-Ward_9,1000
PN1-Okhaldhunga-Champadevi_RM-Ward_1,5000
PN1-Okhaldhunga-Champadevi_RM-Ward_2,2000
PN1-Okhaldhunga-Champadevi_RM-Ward_3,500
PN1-Okhaldhunga-Champadevi_RM-Ward_4,2000
PN1-Okhaldhunga-Champadevi_RM-Ward_5,500
PN1-Okhaldhunga-Champadevi_RM-Ward_6,1000
PN1-Okhaldhunga-Champadevi_RM-Ward_7,2000
PN1-Okhaldhunga-Champadevi_RM-Ward_8,250
PN1-Okhaldhunga-Champadevi_RM-Ward_9,1000
PN1-Okhaldhunga-Champadevi_RM-Ward_10,2000
PN1-Okhaldhunga-ChishankhuGadhi_RM-Ward_1,250
PN1-Okhaldhunga-ChishankhuGadhi_RM-Ward_2,5000
PN1-Okhaldhunga-ChishankhuGadhi_RM-Ward_3,2000
PN1-Okhaldhunga-ChishankhuGadhi_RM-Ward_4,5000
PN1-Okhaldhunga-ChishankhuGadhi_RM-Ward_5,1000
PN1-Okhaldhunga-ChishankhuGadhi_RM-Ward_6,500
PN1-Okhaldhunga-ChishankhuGadhi_RM-Ward_7,500
PN1-Okhaldhunga-ChishankhuGadhi_RM-Ward_8,500
PN1-Okhaldhunga-ManeBhanjyang_RM-Ward_1,250
PN1-Okhaldhunga-ManeBhanjyang_RM-Ward_2,5000
PN1-Okhaldhunga-ManeBhanjyang_RM-Ward_3,5000
PN1-Okhaldhunga-ManeBhanjyang_RM-Ward_4,2000
PN1-Okhaldhunga-ManeBhanjyang_RM-Ward_5,5000
PN1-Okhaldhunga-ManeBhanjyang_RM-Ward_6,2000
PN1-Okhaldhunga-ManeBhanjyang_RM-Ward_7,2000
PN1-Okhaldhunga-ManeBhanjyang_RM-Ward_8,2000
PN1-Okhaldhunga-ManeBhanjyang_RM-Ward_9,1000
PN1-Okhaldhunga-Molung_RM-Ward_1,250
PN1-Okhaldhunga-Molung_RM-Ward_2,250
PN1-Okhaldhunga-Molung_RM-Ward_3,5000
PN1-Okhaldhunga-Molung_RM-Ward_4,500
PN1-Okhaldhunga-Molung_RM-Ward_5,1000
PN1-Okhaldhunga-Molung_RM-Ward_6,500
PN1-Okhaldhunga-Molung_RM-Ward_7,2000
PN1-Okhaldhunga-Molung_RM-Ward_8,5000
PN1-Okhaldhunga-Likhu_RM-Ward_1,1000
PN1-Okhaldhunga-Likhu_RM-Ward_2,1000
PN1-Okhaldhunga-Likhu_RM-Ward_3,5000
PN1-Okhaldhunga-Likhu_RM-Ward_4,250
PN1-Okhaldhunga-Likhu_RM-Ward_5,250
PN1-Okhaldhunga-Likhu_RM-Ward_6,2000
PN1-Okhaldhunga-Likhu_RM-Ward_7,1000
PN1-Okhaldhunga-Likhu_RM-Ward_8,2000
PN1-Okhaldhunga-Likhu_RM-Ward_9,2000
PN1-Okhaldhunga-Sunkoshi_RM-Ward_1,500
PN1-Okhaldhunga-Sunkoshi_RM-Ward_2,250
PN1-Okhaldhunga-Sunkoshi_RM-Ward_3,5000
PN1-Okhaldhunga-Sunkoshi_RM-Ward_4,5000
PN1-Okhaldhunga-Sunkoshi_RM-Ward_5,250
PN1-Okhaldhunga-Sunkoshi_RM-Ward_6,250
PN1-Okhaldhunga-Sunkoshi_RM-Ward_7,1000
PN1-Okhaldhunga-Sunkoshi_RM-Ward_8,500
PN1-Okhaldhunga-Sunkoshi_RM-Ward_9,250
PN1-Okhaldhunga-Sunkoshi_RM-Ward_10,500
PN1-Panchthar-Phidim_MCP-Ward_1,500
PN1-Panchthar-Phidim_MCP-Ward_2,2000
PN1-Panchthar-Phidim_MCP-Ward_3,250
PN1-Panchthar-Phidim_MCP-Ward_4,250
PN1-Panchthar-Phidim_MCP-Ward_5,5000
PN1-Panchthar-Phidim_MCP-Ward_6,250
PN1-Panchthar-Phidim_MCP-Ward_7,500
PN1-Panchthar-Phidim_MCP-Ward_8,5000
PN1-Panchthar-Phidim_MCP-Ward_9,500
PN1-Panchthar-Phidim_MCP-Ward_10,250
PN1-Panchthar-Phidim_MCP-Ward_11,500
PN1-Panchthar-Phidim_MCP-Ward_12,250
PN1-Panchthar-Phidim_MCP-Ward_13,5000
PN1-Panchthar-Phidim_MCP-Ward_14,1000
PN1-Panchthar-Phalelung_RM-Ward_1,250
PN1-Panchthar-Phalelung_RM-Ward_2,250
PN1-Panchthar-Phalelung_RM-Ward_3,1000
PN1-Panchthar-Phalelung_RM-Ward_4,1000
PN1-Panchthar-Phalelung_RM-Ward_5,2000
PN1-Panchthar-Phalelung_RM-Ward_6,2000
PN1-Panchthar-Phalelung_RM-Ward_7,1000
PN1-Panchthar-Phalelung_RM-Ward_8,500
PN1-Panchthar-Palgunanda_RM-Ward_1,500
PN1-Panchthar-Palgunanda_RM-Ward_2,1000
PN1-Panchthar-Palgunanda_RM-Ward_3,5000
PN1-Panchthar-Palgunanda_RM-Ward_4,5000
PN1-Panchthar-Palgunanda_RM-Ward_5,1000
PN1-Panchthar-Palgunanda_RM-Ward_6,5000
PN1-Panchthar-Palgunanda_RM-Ward_7,2000
PN1-Panchthar-Hilihang_RM-Ward_1,500
PN1-Panchthar-Hilihang_RM-Ward_2,1000
PN1-Panchthar-Hilihang_RM-Ward_3,250
PN1-Panchthar-Hilihang_RM-Ward_4,1000
PN1-Panchthar-Hilihang_RM-Ward_5,2000
PN1-Panchthar-Hilihang_RM-Ward_6,250
PN1-Panchthar-Hilihang_RM-Ward_7,2000
PN1-Panchthar-Kummayak_RM-Ward_1,250
PN1-Panchthar-Kummayak_RM-Ward_2,2000
PN1-Panchthar-Kummayak_RM-Ward_3,500
PN1-Panchthar-Kummayak_RM-Ward_4,500
PN1-Panchthar-Kummayak_RM-Ward_5,5000
PN1-Panchthar-Miklajung_RM-Ward_1,5000
PN1-Panchthar-Miklajung_RM-Ward_2,1000
PN1-Panchthar-Miklajung_RM-Ward_3,500
PN1-Panchthar-Miklajung_RM-Ward_4,250
PN1-Panchthar-Miklajung_RM-Ward_5,5000
PN1-Panchthar-Miklajung_RM-Ward_6,250
PN1-Panchthar-Miklajung_RM-Ward_7,250
PN1-Panchthar-Miklajung_RM-Ward_8,1000
PN1-Panchthar-Tumbewa_RM-Ward_1,2000
PN1-Panchthar-Tumbewa_RM-Ward_2,250
PN1-Panchthar-Tumbewa_RM-Ward_3,250
PN1-Panchthar-Tumbewa_RM-Ward_4,250
PN1-Panchthar-Tumbewa_RM-Ward_5,1000
PN1-Panchthar-Yangbarak-Ward_1,2000
PN1-Panchthar-Yangbarak-Ward_2,250
PN1-Panchthar-Yangbarak-Ward_3,250
PN1-Panchthar-Yangbarak-Ward_4,2000
PN1-Panchthar-Yangbarak-Ward_5,5000
PN1-Panchthar-Yangbarak-Ward_6,1000
PN1-Sankhauasabha-Chainpur_MCP-Ward_1,5000
PN1-Sankhauasabha-Chainpur_MCP-Ward_2,250
PN1-Sankhauasabha-Chainpur_MCP-Ward_3,250
PN1-Sankhauasabha-Chainpur_MCP-Ward_4,500
PN1-Sankhauasabha-Chainpur_MCP-Ward_5,250
PN1-Sankhauasabha-Chainpur_MCP-Ward_6,1000
PN1-Sankhauasabha-Chainpur_MCP-Ward_7,1000
PN1-Sankhauasabha-Chainpur_MCP-Ward_8,500
PN1-Sankhauasabha-Chainpur_MCP-Ward_9,5000
PN1-Sankhauasabha-Chainpur_MCP-Ward_10,5000
PN1-Sankhauasabha-Chainpur_MCP-Ward_11,5000
PN1-Sankhauasabha-DharmaDevi_MCP-Ward_1,500
PN1-Sankhauasabha-DharmaDevi_MCP-Ward_2,2000
PN1-Sankhauasabha-DharmaDevi_MCP-Ward_3,250
PN1-Sankhauasabha-DharmaDevi_MCP-Ward_4,2000
PN1-Sankhauasabha-DharmaDevi_MCP-Ward_5,500
PN1-Sankhauasabha-DharmaDevi_MCP-Ward_6,1000
PN1-Sankhauasabha-DharmaDevi_MCP-Ward_7,250
PN1-Sankhauasabha-DharmaDevi_MCP-Ward_8,1000
PN1-Sankhauasabha-DharmaDevi_MCP-Ward_9,2000
PN1-Sankhauasabha-Khadbari_MCP-Ward_1,250
PN1-Sankhauasabha-Khadbari_MCP-Ward_2,2000
PN1-Sankhauasabha-Khadbari_MCP-Ward_3,500
PN1-Sankhauasabha-Khadbari_MCP-Ward_4,5000
PN1-Sankhauasabha-Khadbari_MCP-Ward_5,5000
PN1-Sankhauasabha-Khadbari_MCP-Ward_6,2000
PN1-Sankhauasabha-Khadbari_MCP-Ward_7,5000
PN1-Sankhauasabha-Khadbari_MCP-Ward_8,250
PN1-Sankhauasabha-Khadbari_MCP-Ward_9,1000
PN1-Sankhauasabha-Khadbari_MCP-Ward_10,5000
PN1-Sankhauasabha-Khadbari_MCP-Ward_11,2000
PN1-Sankhauasabha-Madi_MCP-Ward_1,5000
PN1-Sankhauasabha-Madi_MCP-Ward_2,2000
PN1-Sankhauasabha-Madi_MCP-Ward_3,1000
PN1-Sankhauasabha-Madi_MCP-Ward_4,1000
PN1-Sankhauasabha-Madi_MCP-Ward_5,1000
PN1-Sankhauasabha-Madi_MCP-Ward_6,250
PN1-Sankhauasabha-Madi_MCP-Ward_7,250
PN1-Sankhauasabha-Madi_MCP-Ward_8,1000
PN1-Sankhauasabha-Madi_MCP-Ward_9,2000
PN1-Sankhauasabha-PanchKhapan_MCP-Ward_1,5000
PN1-Sankhauasabha-PanchKhapan_MCP-Ward_2,500
PN1-Sankhauasabha-PanchKhapan_MCP-Ward_3,2000
PN1-Sankhauasabha-PanchKhapan_MCP-Ward_4,500
PN1-Sankhauasabha-PanchKhapan_MCP-Ward_5,500
PN1-Sankhauasabha-PanchKhapan_MCP-Ward_6,1000
PN1-Sankhauasabha-PanchKhapan_MCP-Ward_7,2000
PN1-Sankhauasabha-PanchKhapan_MCP-Ward_8,250
PN1-Sankhauasabha-PanchKhapan_MCP-Ward_9,5000
PN1-Sankhauasabha-Bhot_Khola_RM-Ward_1,2000
PN1-Sankhauasabha-Bhot_Khola_RM-Ward_2,5000
PN1-Sankhauasabha-Bhot_Khola_RM-Ward_3,500
PN1-Sankhauasabha-Bhot_Khola_RM-Ward_4,2000
PN1-Sankhauasabha-Bhot_Khola_RM-Ward_5,1000
PN1-Sankhauasabha-Chichila_RM-Ward_1,5000
PN1-Sankhauasabha-Chichila_RM-Ward_2,5000
PN1-Sankhauasabha-Chichila_RM-Ward_3,500
PN1-Sankhauasabha-Chichila_RM-Ward_4,5000
PN1-Sankhauasabha-Chichila_RM-Ward_5,250
PN1-Sankhauasabha-Makalu_RM-Ward_1,5000
PN1-Sankhauasabha-Makalu_RM-Ward_2,5000
PN1-Sankhauasabha-Makalu_RM-Ward_3,250
PN1-Sankhauasabha-Makalu_RM-Ward_4,1000
PN1-Sankhauasabha-Makalu_RM-Ward_5,1000
PN1-Sankhauasabha-Makalu_RM-Ward_6,2000
PN1-Sankhauasabha-Sabhapokhari_RM-Ward_1,2000
PN1-Sankhauasabha-Sabhapokhari_RM-Ward_2,5000
PN1-Sankhauasabha-Sabhapokhari_RM-Ward_3,5000
PN1-Sankhauasabha-Sabhapokhari_RM-Ward_4,250
PN1-Sankhauasabha-Sabhapokhari_RM-Ward_5,1000
PN1-Sankhauasabha-Sabhapokhari_RM-Ward_6,250
PN1-Sankhauasabha-Silingchong_RM-Ward_1,500
PN1-Sankhauasabha-Silingchong_RM-Ward_2,500
PN1-Sankhauasabha-Silingchong_RM-Ward_3,500
PN1-Sankhauasabha-Silingchong_RM-Ward_4,250
PN1-Sankhauasabha-Silingchong_RM-Ward_5,500
PN1-Solukhumbu-SoluDudhakund_MCP-Ward_1,2000
PN1-Solukhumbu-SoluDudhakund_MCP-Ward_2,250
PN1-Solukhumbu-SoluDudhakund_MCP-Ward_3,5000
PN1-Solukhumbu-SoluDudhakund_MCP-Ward_4,250
PN1-Solukhumbu-SoluDudhakund_MCP-Ward_5,1000
PN1-Solukhumbu-SoluDudhakund_MCP-Ward_6,500
PN1-Solukhumbu-SoluDudhakund_MCP-Ward_7,2000
PN1-Solukhumbu-SoluDudhakund_MCP-Ward_8,1000
PN1-Solukhumbu-SoluDudhakund_MCP-Ward_9,500
PN1-Solukhumbu-SoluDudhakund_MCP-Ward_10,500
PN1-Solukhumbu-Dudhakoshi_RM-Ward_1,250
PN1-Solukhumbu-Dudhakoshi_RM-Ward_2,1000
PN1-Solukhumbu-Dudhakoshi_RM-Ward_3,1000
PN1-Solukhumbu-Dudhakoshi_RM-Ward_4,500
PN1-Solukhumbu-Dudhakoshi_RM-Ward_5,500
PN1-Solukhumbu-Dudhakoshi_RM-Ward_6,250
PN1-Solukhumbu-Dudhakoshi_RM-Ward_7,5000
PN1-Solukhumbu-Khumbu_PasangLhamu_RM-Ward_1,1000
PN1-Solukhumbu-Khumbu_PasangLhamu_RM-Ward_2,500
PN1-Solukhumbu-Khumbu_PasangLhamu_RM-Ward_3,1000
PN1-Solukhumbu-Khumbu_PasangLhamu_RM-Ward_4,5000
PN1-Solukhumbu-Khumbu_PasangLhamu_RM-Ward_5,5000
PN1-Solukhumbu-Dudhakaushika_RM-Ward_1,250
PN1-Solukhumbu-Dudhakaushika_RM-Ward_2,500
PN1-Solukhumbu-Dudhakaushika_RM-Ward_3,250
PN1-Solukhumbu-Dudhakaushika_RM-Ward_4,5000
PN1-Solukhumbu-Dudhakaushika_RM-Ward_5,250
PN1-Solukhumbu-Dudhakaushika_RM-Ward_6,250
PN1-Solukhumbu-Dudhakaushika_RM-Ward_7,1000
PN1-Solukhumbu-Dudhakaushika_RM-Ward_8,1000
PN1-Solukhumbu-Dudhakaushika_RM-Ward_9,5000
PN1-Solukhumbu-Necha_Salyan_RM-Ward_1,5000
PN1-Solukhumbu-Necha_Salyan_RM-Ward_2,2000
PN1-Solukhumbu-Necha_Salyan_RM-Ward_3,1000
PN1-Solukhumbu-Necha_Salyan_RM-Ward_4,250
PN1-Solukhumbu-Necha_Salyan_RM-Ward_5,5000
PN1-Solukhumbu-Necha_Salyan_RM-Ward_6,2000
PN1-Solukhumbu-Maha_Kulung_RM-Ward_1,1000
PN1-Solukhumbu-Maha_Kulung_RM-Ward_2,250
PN1-Solukhumbu-Maha_Kulung_RM-Ward_3,500
PN1-Solukhumbu-Maha_Kulung_RM-Ward_4,250
PN1-Solukhumbu-Maha_Kulung_RM-Ward_5,5000
PN1-Solukhumbu-Likhu_Pike_RM-Ward_1,5000
PN1-Solukhumbu-Likhu_Pike_RM-Ward_2,500
PN1-Solukhumbu-Likhu_Pike_RM-Ward_3,1000
PN1-Solukhumbu-Likhu_Pike_RM-Ward_4,1000
PN1-Solukhumbu-Likhu_Pike_RM-Ward_5,1000
PN1-Solukhumbu-Sotang_RM-Ward_1,250
PN1-Solukhumbu-Sotang_RM-Ward_2,2000
PN1-Solukhumbu-Sotang_RM-Ward_3,500
PN1-Solukhumbu-Sotang_RM-Ward_4,1000
PN1-Solukhumbu-Sotang_RM-Ward_5,2000
PN1-Sunsari-Itahari_SMCP-Ward_1,250
PN1-Sunsari-Itahari_SMCP-Ward_2,1000
PN1-Sunsari-Itahari_SMCP-Ward_3,5000
PN1-Sunsari-Itahari_SMCP-Ward_4,500
PN1-Sunsari-Itahari_SMCP-Ward_5,2000
PN1-Sunsari-Itahari_SMCP-Ward_6,500
PN1-Sunsari-Itahari_SMCP-Ward_7,250
PN1-Sunsari-Itahari_SMCP-Ward_8,1000
PN1-Sunsari-Itahari_SMCP-Ward_9,5000
PN1-Sunsari-Itahari_SMCP-Ward_10,2000
PN1-Sunsari-Itahari_SMCP-Ward_11,1000
PN1-Sunsari-Itahari_SMCP-Ward_12,2000
PN1-Sunsari-Itahari_SMCP-Ward_13,1000
PN1-Sunsari-Itahari_SMCP-Ward_14,1000
PN1-Sunsari-Itahari_SMCP-Ward_15,500
PN1-Sunsari-Itahari_SMCP-Ward_16,5000
PN1-Sunsari-Itahari_SMCP-Ward_17,2000
PN1-Sunsari-Itahari_SMCP-Ward_18,5000
PN1-Sunsari-Itahari_SMCP-Ward_19,250
PN1-Sunsari-Itahari_SMCP-Ward_20,2000
PN1-Sunsari-Dharan_SMCP-Ward_1,5000
PN1-Sunsari-Dharan_SMCP-Ward_2,500
PN1-Sunsari-Dharan_SMCP-Ward_3,1000
PN1-Sunsari-Dharan_SMCP-Ward_4,5000
PN1-Sunsari-Dharan_SMCP-Ward_5,5000
PN1-Sunsari-Dharan_SMCP-Ward_6,5000
PN1-Sunsari-Dharan_SMCP-Ward_7,500
PN1-Sunsari-Dharan_SMCP-Ward_8,250
PN1-Sunsari-Dharan_SMCP-Ward_9,250
PN1-Sunsari-Dharan_SMCP-Ward_10,1000
PN1-Sunsari-Dharan_SMCP-Ward_11,5000
PN1-Sunsari-Dharan_SMCP-Ward_12,2000
PN1-Sunsari-Dharan_SMCP-Ward_13,2000
PN1-Sunsari-Dharan_SMCP-Ward_14,250
PN1-Sunsari-Dharan_SMCP-Ward_15,500
PN1-Sunsari-Dharan_SMCP-Ward_16,2000
PN1-Sunsari-Dharan_SMCP-Ward_17,2000
PN1-Sunsari-Dharan_SMCP-Ward_18,500
PN1-Sunsari-Dharan_SMCP-Ward_19,2000
PN1-Sunsari-Dharan_SMCP-Ward_20,500
PN1-Sunsari-Inaruwa_MCP-Ward_1,250
PN1-Sunsari-Inaruwa_MCP-Ward_2,1000
PN1-Sunsari-Inaruwa_MCP-Ward_3,2000
PN1-Sunsari-Inaruwa_MCP-Ward_4,2000
PN1-Sunsari-Inaruwa_MCP-Ward_5,250
PN1-Sunsari-Inaruwa_MCP-Ward_6,1000
PN1-Sunsari-Inaruwa_MCP-Ward_7,250
PN1-Sunsari-Inaruwa_MCP-Ward_8,250
PN1-Sunsari-Inaruwa_MCP-Ward_9,500
PN1-Sunsari-Inaruwa_MCP-Ward_10,250
PN1-Sunsari-Duhabi_MCP-Ward_1,2000
PN1-Sunsari-Duhabi_MCP-Ward_2,5000
PN1-Sunsari-Duhabi_MCP-Ward_3,2000
PN1-Sunsari-Duhabi_MCP-Ward_4,2000
PN1-Sunsari-Duhabi_MCP-Ward_5,500
PN1-Sunsari-Duhabi_MCP-Ward_6,5000
PN1-Sunsari-Duhabi_MCP-Ward_7,1000
PN1-Sunsari-Duhabi_MCP-Ward_8,1000
PN1-Sunsari-Duhabi_MCP-Ward_9,250
PN1-Sunsari-Duhabi_MCP-Ward_10,500
PN1-Sunsari-Duhabi_MCP-Ward_11,2000
PN1-Sunsari-Duhabi_MCP-Ward_12,250
PN1-Sunsari-Ramdhuni_MCP-Ward_1,500
PN1-Sunsari-Ramdhuni_MCP-Ward_2,1000
PN1-Sunsari-Ramdhuni_MCP-Ward_3,5000
PN1-Sunsari-Ramdhuni_MCP-Ward_4,500
PN1-Sunsari-Ramdhuni_MCP-Ward_5,500
PN1-Sunsari-Ramdhuni_MCP-Ward_6,2000
PN1-Sunsari-Ramdhuni_MCP-Ward_7,250
PN1-Sunsari-Ramdhuni_MCP-Ward_8,500
PN1-Sunsari-Ramdhuni_MCP-Ward_9,250
PN1-Sunsari-Baraha_MCP-Ward_1,1000
PN1-Sunsari-Baraha_MCP-Ward_2,500
PN1-Sunsari-Baraha_MCP-Ward_3,1000
PN1-Sunsari-Baraha_MCP-Ward_4,1000
PN1-Sunsari-Baraha_MCP-Ward_5,5000
PN1-Sunsari-Baraha_MCP-Ward_6,500
PN1-Sunsari-Baraha_MCP-Ward_7,1000
PN1-Sunsari-Baraha_MCP-Ward_8,5000
PN1-Sunsari-Baraha_MCP-Ward_9,1000
PN1-Sunsari-Baraha_MCP-Ward_10,2000
PN1-Sunsari-Baraha_MCP-Ward_11,500
PN1-Sunsari-Dewangunj_RM-Ward_1,2000
PN1-Sunsari-Dewangunj_RM-Ward_2,250
PN1-Sunsari-Dewangunj_RM-Ward_3,500
PN1-Sunsari-Dewangunj_RM-Ward_4,5000
PN1-Sunsari-Dewangunj_RM-Ward_5,250
PN1-Sunsari-Dewangunj_RM-Ward_6,250
PN1-Sunsari-Dewangunj_RM-Ward_7,1000
PN1-Sunsari-Koshi_RM-Ward_1,250
PN1-Sunsari-Koshi_RM-Ward_2,250
PN1-Sunsari-Koshi_RM-Ward_3,250
PN1-Sunsari-Koshi_RM-Ward_4,1000
PN1-Sunsari-Koshi_RM-Ward_5,500
PN1-Sunsari-Koshi_RM-Ward_6,2000
PN1-Sunsari-Koshi_RM-Ward_7,1000
PN1-Sunsari-Koshi_RM-Ward_8,500
PN1-Sunsari-Gadhi_RM-Ward_1,500
PN1-Sunsari-Gadhi_RM-Ward_2,2000
PN1-Sunsari-Gadhi_RM-Ward_3,1000
PN1-Sunsari-Gadhi_RM-Ward_4,2000
PN1-Sunsari-Gadhi_RM-Ward_5,5000
PN1-Sunsari-Gadhi_RM-Ward_6,2000
PN1-Sunsari-Barju_RM-Ward_1,2000
PN1-Sunsari-Barju_RM-Ward_2,500
PN1-Sunsari-Barju_RM-Ward_3,5000
PN1-Sunsari-Barju_RM-Ward_4,1000
PN1-Sunsari-Barju_RM-Ward_5,1000
PN1-Sunsari-Barju_RM-Ward_6,250
PN1-Sunsari-Bhokraha_RM-Ward_1,2000
PN1-Sunsari-Bhokraha_RM-Ward_2,5000
PN1-Sunsari-Bhokraha_RM-Ward_3,1000
PN1-Sunsari-Bhokraha_RM-Ward_4,500
PN1-Sunsari-Bhokraha_RM-Ward_5,5000
PN1-Sunsari-Bhokraha_RM-Ward_6,2000
PN1-Sunsari-Bhokraha_RM-Ward_7,2000
PN1-Sunsari-Bhokraha_RM-Ward_8,5000
PN1-Sunsari-Harinagara_RM-Ward_1,1000
PN1-Sunsari-Harinagara_RM-Ward_2,500
PN1-Sunsari-Harinagara_RM-Ward_3,250
PN1-Sunsari-Harinagara_RM-Ward_4,2000
PN1-Sunsari-Harinagara_RM-Ward_5,1000
PN1-Sunsari-Harinagara_RM-Ward_6,500
